result,ratio,cadical-CPU,ReEncode-CPU,ccdclMinus-CPU,ccdcl-CPU,ccdclPlus-CPU,cadical-Wall,ReEncode-Wall,ccdclMinus-Wall,ccdcl-Wall,ccdclPlus-Wall,Name
SAT,0.282436813,0.3,0.06,0.09,0.17,0.58,0.27,0.3,0.39,0.18,0.59,90e4f5f7c2ba1d2a5c25bd09e2f157df-srhd-sgi-m52-q918.75-n50-p30-s52376212
UNSAT,0.166666667,95.22,2.7,142.39,181.44,166.67,95.38,2.74,142.67,181.97,167.12,90fda6e7338d52aeb796636fde412daf-battleship-12-12-unsat
UNKNOWN,0.066248881,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,912b89dd471295d3c72c66d0192dff72-randomG-B-Mix-n18-d05
UNSAT,0.813429799,5.76,5.01,4.03,3.5,4.99,5.76,4.97,4.02,3.52,4.98,916035abcafaad8ed3a555c4b726e7fc-ACG-20-5t0
UNSAT,0.828711346,44.13,58.93,41.32,50.75,46,44.92,59.16,41.45,50.77,46.21,916d6b88b421c54ef7439b7f8889ee37-barman-pfile08-032.sas.ex.15
SAT,0.860733838,263.01,804.33,387.58,1095.5,118.86,263.27,808.23,388.49,1099.24,118.9,916e8027cafecc698ed5404a005bc69f-SC21_Timetable_C_557_E_73_Cl_37_S_35
SAT,0.760568143,0,0,0,0,0,0.01,0,0.01,0.01,0,9196594e4dbb4453d4e9247757e584f7-fclqcolor-10-07-07.shuffled-as.sat05-1266
UNSAT,0.447404047,2821.53,4178.68,2660.28,2809.74,3483.01,2884.91,4194.7,2679.98,2823.99,3505.64,91a2200bf9ee50eff911bd822d949580-sokoban-sequential-p145-microban-sequential.040-NOTKNOWN
UNSAT,0.037433155,92.75,0.05,175.46,229.19,209.17,92.92,0.14,176.27,231.36,210.63,91eba6d10294887fa57557b590e655ae-ph10
SAT,0.374510298,6.06,7.78,16.92,2.07,17.25,5.86,7.88,16.69,2.07,17.25,92387c29e87aa857e84feb301f3d6aff-rbsat-v760c43649gyes5
SAT,0.785451874,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,92861516659a772222dfb39cf59a3cef-fclqcolor-12-08-08.shuffled-as.sat05-1267
SAT,0.391504139,131.42,5000,529.37,138.21,3893.83,132,5000,533.2,138.81,3930.16,92de1a84db3cb88a3e608f8cffc4cdc1-SGI_30_80_15_90_4-dir.shuffled-as.sat03-6
SAT,0.175757576,0.05,0,0,0,0,0.05,0.01,0.03,0.01,0.01,932d18594f1d0b3ee5c67b67745e55f7-bart16.shuffled
SAT,0.368805875,743.68,288.43,262.12,3938.3,55.32,747.29,289.37,263.12,3959.22,55.96,932f8dec962a933a991705eca00ab21c-rbsat-v945c61409gyes4
SAT,0.036043402,76.06,476.59,752.48,334.35,293.83,76.32,478.03,754.98,335.79,295.39,936fe573e03101a52329af441fc78928-qwh.60.1440.shuffled-as.sat03-1656
UNSAT,0.795239894,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,93900a80c82036bc4f36335b1f8f4f4d-fclqcolor-12-07-08.shuffled-as.sat05-1275
SAT,0.65068758,610.92,323.99,339.54,304.34,340.91,614.24,325.2,339.84,304.86,341.46,93df66fe35ae20e7dda278ac4c88123d-partial-5-15-s
SAT,0.346371593,0.02,5000,0.06,0.04,0.31,0.16,5000,0.16,0.07,0.33,941bb23bc1ba602ed11cd5d240a87e7a-srhd-sgi-m47-q841.5-n45-p15-s16393788
UNSAT,0.750473074,2.27,2.8,2.99,2.32,3.33,2.32,2.84,2.96,2.31,3.31,943222e6c20e7b8fa40ff3909a8c8cab-UR-10-10t0
SAT,0.371930042,0,0,0,0,0,0.02,0.01,0.02,0.01,0.01,94b133e594be601e22c0e1570cfd1a75-driverlog4_v01i.shuffled-as.sat05-4033
SAT,0.003355705,1.47,0,19.5,48.64,0,1.32,0.02,20.68,48.77,0.01,94b6f054a2e8282bbb968a04be8a2868-php-035-035.shuffled-as.sat05-1165
UNSAT,0.494467047,26.43,89.67,37.05,57.99,47.37,26.53,90.17,37.88,57.77,47.58,94f515f8db5e860d4ec3e71c999fef13-strips-gripper-12t22.shuffled-as.sat05-1151
SAT,0.228319487,0,0.11,0.21,0,0,0.03,0.02,0.04,0.02,0.01,94f86656c930b9ffc7b741169eabfb01-depots3_ks99i.renamed-as.sat05-3945
SAT,0.330440545,0.23,0.03,1.34,0.67,0.41,0.26,0.31,1.16,0.58,0.31,94fab1e70331781adbb87122b17c3b99-ferry8_v01i.renamed-as.sat05-4007
SAT,0.007874016,0,0.07,0,0,0,0.01,0,0.01,0,0,9554c96c0a212275e529a8b156fc1e9b-fphp-020-020.shuffled-as.sat05-1204
UNSAT,0.513431076,10.12,7.35,5.31,4.94,16.77,9.92,7.44,5.1,4.83,16.81,9555e601f3faa7ba666378d2b2678c49-strips-gripper-10t18.shuffled-as.sat05-1150
UNSAT,0.878439357,122.87,106.38,545.84,695.62,785.76,123.05,107.57,548.56,698.51,788.19,95a4fd83c54ff1e2cd00f9d5fa807b31-crafted_n11_d6_c3_num2
SAT,0.858739578,6.95,6.71,6.23,5.27,5.12,7.04,6.7,6.34,5.34,5.09,95b8b6965d773a5c8c5d8704eb2196ea-si2-b06m-m1000-03
UNSAT,0.039525692,20.96,4.68,14.26,20.2,15.81,21.1,4.69,14.28,20.31,15.85,95bb75b5ed3f63de357b4d406f0359d9-homer07.shuffled
UNKNOWN,0.354479857,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,96303ffc1a5f049e27690556358d195e-rbsat-v1820c171155g3
SAT,0.357281954,127.05,90.59,213.4,24.39,185.96,127.16,91.26,213.66,24.38,187.1,9697b9d90b8b974d82ceec5e99ab7b48-rbsat-v760c43649gyes1
UNKNOWN,0.887179487,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9697c53041d6437d75251e97150f964b-rphp5_055_shuffled
SAT,0.640729589,0.29,0.06,9.34,6.49,2.06,0.06,0.07,9.84,6.32,1.82,973b968eada863c7b7dc1705c568a3ef-em_7_4_9_all
UNSAT,0.70119102,1.64,2.48,1.94,2.18,2.78,1.46,2.32,1.75,2.05,2.59,9744a4bdca2dfe254dfa02a1f824fb61-qg3-9.shuffled
SAT,0.898565706,306.67,437.93,16.33,795.16,2358.82,306.64,438.74,16.23,799.84,2361.79,9754fc1acf450ee2ed2083a211cfa487-stb_792_333.apx_0
SAT,0.209548974,0,0,0,0,0.1,0.03,0.02,0.03,0.01,0.01,97a4610d41d4221a31cdb2dc684c6b08-satellite2_v01i.shuffled-as.sat05-4055
SAT,0.308964696,3292.18,3993.93,248.98,5000,5000,3335.15,4012.11,249.43,5000,5000,97a6927e98f07a666f0cc805acec861d-rbsat-v760c43649g5
UNSAT,0.710601239,0.15,0.15,0.16,0.13,0,0.04,0.05,0.05,0.05,0.05,97c314378979f918e573e385497a4ed3-qg4-8.shuffled
UNSAT,0.757189282,869.52,274.4,437.56,316.33,503.63,872.53,275.16,440.37,317.25,505.26,97c3f9247b9e1077d479372dc7d1eef0-rook-44-1-1
UNKNOWN,0.344677305,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,97ca509daaaea004f722198ab69480af-logistics-rotate-12t5.shuffled-as.sat05-1142
SAT,0.553923825,9.22,7.83,39.59,31.38,26.96,9.22,7.82,39.65,31.43,27.02,98b0fb4a8b859c558ecce92c6e9905a8-CNP-5-1900
SAT,0.310719927,4221.29,5000,5000,5000,5000,4234.68,5000,5000,5000,5000,98bfe0d45d759c298c65666f1a551b57-rbsat-v945c61409gyes5
SAT,0.100481348,0.05,0,0.9,0.06,0.3,0.26,0.03,0.85,0.12,0.36,9934cfcba792b2967401a5edfc555ae7-battleship-12-23-sat
SAT,0.827707494,0.15,0,0,0.06,0,0.01,0.01,0.01,0.02,0.01,993c5f0425ea080cc982869668f42bcf-fclqcolor-16-11-11.shuffled-as.sat05-1269
SAT,0.494168357,0,0,0.07,0,0,0,0,0,0,0,995e7dba6337cfba9ef882945876252b-rovers4_v01i.renamed-as.sat05-3980
UNKNOWN,0.068226121,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9a296539e33398c9ae36663371a63b39-randomG-Mix-n17-d05
SAT,0.434101229,0.51,0.14,0.15,0.38,0.6,0.37,0.12,0.22,0.33,0.49,9a2b7e7439dfd80e17a4bf26124bd0e5-hanoi4.shuffled-as.sat03-398
UNSAT,0.883573551,146.35,253.07,1051.9,1347.47,1809.69,146.7,254.09,1053.35,1351.39,1812.12,9a3dc28388d200a25acb2b80567034bb-crafted_n12_d6_c3_num21
SAT,0.353580683,0.47,5000,0.04,0.09,5000,0.46,5000,0.47,0.22,5000,9af3e90a5ae6fb8f917abc45aeb4b06a-srhd-sgi-m62-q1504.5-n60-p15-s80450670
SAT,0.624279531,0.09,0.02,0.88,1.32,1,0.07,0.07,0.85,0.9,0.99,9af99c2ae810a0c5496210d40c232e02-complete-400-0.1-7-9876543214007
UNSAT,0.884091747,163.85,178.6,579.73,1211.69,1711.01,164.21,179.63,581.76,1217.72,1715.55,9ba26d82f21d9e989dd0d0a9643c1902-crafted_n10_d6_c3_num3
UNSAT,0.714285714,0,0.06,0,0,0,0.02,0.02,0.02,0.04,0.02,9c34300615109a8f111055a9b48c13d6-rope_0009.shuffled
SAT,0.65579117,16.13,16.37,17.29,6,19.3,16.11,16.37,17.37,7.06,19.39,9cc3ba7aa970ae0b6d3ceb9d331a4255-total-5-17-s
UNSAT,0.282263557,4863.61,5000,5000,5000,4923.56,4900.07,5000,5000,5000,4948.81,9cf87c9798f4ffe885f2de05503d28fc-SGI_30_70_20_70_1-dir.shuffled-as.sat03-146
UNKNOWN,0.44874338,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9dd246543ae101f829b5cfc226473675-vlsat2_29736_3780419.dimacs
UNSAT,0.506704058,4580.15,142.08,642.08,482.71,568.29,4601.91,142.48,646.19,485.77,571.77,9e272266139445d23331ff680f22ecfa-mp1-blockpuzzle_5x10_s2_free5
UNKNOWN,0.317410512,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9e59d1c4ed1cc1d15428004a6699be96-rbsat-v2400c266431gyes2
UNSAT,0.881804399,83.24,93.52,339.98,535.92,479.34,83.42,93.71,341.8,537.21,485.15,9e846d0ed491ae2620410eecbb3096c7-crafted_n10_d6_c3_num5
UNSAT,0.812704584,284.94,242.8,343.85,385.31,357.94,285.39,242.94,344.05,385.74,358.99,9eac581d9c5da21697ed9df49bd4d71b-ACG-20-5p0
UNSAT,0.756873149,1083.4,341.78,643.64,716.47,812.02,1092.09,343.06,646.8,723.03,822.22,9ebe01fac83633665d51bcf623a9f1eb-rook-46-1-1
SAT,0.351088603,327.98,1060.37,2204.7,2602.93,1196.29,328.63,1063.7,2218.03,2614.98,1199.02,9ee21377e11b3f384760fcc90ab27d8c-rbsat-v945c61409gyes7
SAT,0.805275155,34.01,28.63,29.14,26.51,45.91,33.71,28.69,29.32,26.58,46.04,9ef46b401df36e4110d09c4f60a13ad4-vmpc_25.shuffled-as.sat05-1945
UNKNOWN,0.850002147,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,9f8e73a67430ddb104d87d2055df161f-TimetableCNFEncoding_8_UNKNOWN
SAT,0.559781823,0,0,0,0,0,0.02,0.02,0.02,0.01,0.03,9fc5a03fe0d1fefa80221ccf17140a94-example2_gr_rcs_w6.shuffled
SAT,0.308347998,0,0.14,9.24,10.07,631.68,0.01,0.01,9.13,10.08,636.06,9fd6dbff45e733efac099c276573a642-new-difficult-21-168-19-90
UNSAT,0.714285714,1.07,0.82,1.22,0.85,0.83,0.99,0.77,1.17,0.82,0.84,9fe544f62327a70e5650ee2903a2776c-rope_0100.shuffled
SAT,0.816325652,209.1,353.2,250.42,398.07,354.13,209.48,353.77,251.11,398.46,354.59,a01b5dedcb293b7a39ba103b2263b023-ACG-20-5p1
SAT,0.785403011,258.13,299.61,120.38,154.91,502.5,260.37,300.34,120.42,155.33,503.15,a054dfb1a14d242d4d3e10b2abccdd6e-UTI-20-5p1
SAT,0.23096287,127.21,13.62,24.97,90.96,5.88,127.53,13.58,25.03,91.44,5.84,a06e32f14a4e0bca8b96826c2377b22b-bqwh.33.381.shuffled-as.sat03-1642
UNSAT,0.362862121,4759.48,4601.77,5000,5000,5000,4778.12,4624.12,5000,5000,5000,a0a54d2adcf2360e6f19a8d12902aed4-rbsat-v945c61409g6
UNSAT,0.514381569,914.67,915.11,1240.64,2149.75,1956.58,917.21,917.05,1250.41,2152.4,1958.92,a0bd1bde8e9878deb48c442790160c50-phnf-size10-exclusive-philips.used-as.sat04-301.shuffled-as.sat05-4190
UNSAT,0.029003783,226.97,36.39,312.01,260.55,323.09,228.09,36.42,314.22,262.93,325.52,a138136cb0b96c0245b38b48aa37c277-homer13.shuffled
SAT,0.413882968,2185.54,2426.89,2743.38,5000,5000,2196.21,2438.15,2759.59,5000,5000,a19a069b6c4b8ea97285ab5a859b3253-full-bg-gb-9-ce
UNSAT,0.754141239,5000,2592.77,5000,5000,5000,5000,2599.23,5000,5000,5000,a20513522dc3ed9620fdadbf8cbc491c-rook-76-1-1
UNKNOWN,0.000922127,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a2358435c224774b7552f1d4249e79ed-php-070-057.shuffled-as.sat05-1184
SAT,0.28640835,5000,2904.59,5000,3005.27,3082.34,5000,2920.21,5000,3024.37,3102.3,a2ca167a8fdbf165f40b5d6dee94b040-58-134003
SAT,0.546723782,0.79,1.55,0.66,0.52,2.45,0.58,1.45,0.51,0.43,2.31,a2fb13561dbe3b931305df00e84db0da-ferry12u.shuffled-as.sat03-383
SAT,0.504016641,462.35,282.87,268.81,1695.02,5000,464.99,285.9,269.64,1736.22,5000,a2fe3213d50b3bc297e3f7606c921128-mp1-blockpuzzle_9x9_s1_free9
SAT,0.335704125,0.13,0.13,0,0,32.98,0.01,0.05,0.01,0.01,33.01,a3621e2db5422fd47c0d7ed68133f1dc-new-difficult-20-152-18-95
SAT,0.445028507,19.04,2.26,13.81,47.04,57.96,18.95,2.25,13.69,47.06,59.16,a38affaa741c958fc32769d5fe89b06c-frb65-12-2.used-as.sat04-874
SAT,0.004890467,0,0.32,0,0,0,0.01,0,0.01,0,0.01,a3dd51e0e8bff3c25d0bd2acbe8d9301-satsgi-n23himBHm27-p0-q251
SAT,0.629762001,0.11,0.87,0.12,0.05,0,0.11,0.79,0.16,0.14,0.03,a41059478281d163424278c3e9720444-ferry8.shuffled-as.sat03-384
SAT,0.741054217,5000,5000,5000,5000,2789.76,5000,5000,5000,5000,2799.38,a45518ad447bad35c903bcc7a2192d9f-hcp_CP22_22
UNSAT,0.792042207,1068.53,1227.38,1186.09,1546.49,1590.59,1076.44,1235.12,1190.23,1559.9,1597.04,a45b60e53917968f922b97c6f8aa8db3-unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07
UNKNOWN,0.288694154,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a45d7a611305683a8db8c385ac7cee31-vlsat2_11_26
UNSAT,0.483377908,217.97,274.37,433.51,640.08,653.27,219.24,275.74,434.23,646.11,658.63,a47bac6abe63cd6e5252b8b63c747b40-strips-gripper-14t26.shuffled-as.sat05-1152
SAT,0.505025834,0.87,0.82,0.73,0.73,0.53,0.58,0.87,0.45,0.77,0.48,a48ca273dbe4242e667f71dbbf40af45-strips-gripper-10t19.shuffled-as.sat05-1143
SAT,0.316122682,0,0.03,0.01,0,0.1,0.03,0.04,0.03,0.02,0.12,a54fc3f88b4339f4c5634a8c120af31c-srhd-sgi-m32-q369.75-n30-p15-s59317012
SAT,0.394418809,0,0,0,0,0,0.01,0,0.01,0.01,0.01,a56addcb6a1dffaf3d06d0281dc558c4-driverlog5_v01a.shuffled-as.sat05-4034
UNSAT,0.81905463,71.8,80.54,292.88,314.84,384.3,71.95,81.76,294.05,316.62,384.88,a5729b8ca4acb9b1c62375dd36777735-crafted_n10_d6_c2_num2
UNKNOWN,0.861568549,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a579604efe04d2aa865386c741cce70e-TimetableCNFEncoding_2_UNKNOWN
UNKNOWN,0.318080103,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a58313c45dd4f21fd5a05f46039a5821-rbsat-v1820c171155g4
SAT,0.413087935,0,0,0,0,0,0,0.01,0,0,0,a61f47868b9f71881fd92ac83bf4e105-driverlog1_v01a.shuffled-as.sat05-4026
UNKNOWN,0.860656884,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a62fb2367a024ba494c740420db4a622-TimetableCNFEncoding_4_UNKNOWN
SAT,0.362406162,315.62,500.7,1334.08,595.31,547.74,316.23,501.92,1339.82,602.21,551.11,a63d26265186f94bab7640ee29132e67-rbsat-v945c61409g8
UNKNOWN,0.341462084,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a69a67958ace48a3412a12eb219725a2-SGI_30_80_17_90_7-dir.shuffled-as.sat03-189
SAT,0.882283759,89.37,6.72,25.57,1.78,112.16,89.47,6.63,25.66,1.73,113.94,a6d42f0309f3cec86c9a992310101539-manthey_DimacsSorterHalf_31_8
SAT,0.685337413,92.28,129.4,55.86,47.18,46.47,92.43,129.77,56.19,47.38,46.55,a713aef5fdbf32a80e12781c3a3ab075-transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN
UNSAT,0.877634607,0.86,0.7,0.75,0.73,0.75,0.69,0.61,0.62,0.58,0.63,a7213279dc05d4d6f9dc8c09596a563c-manthey_single-ordered-initialized-w22-b8
UNKNOWN,0.001590006,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a742a07c34822ce8b718fa74d08fc6c0-fphp-050-040.shuffled-as.sat05-1224
UNKNOWN,0.309665756,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a763bb335875dc79e85608f3bcc8b7db-SGI_30_70_21_70_7-dir.shuffled-as.sat03-152
SAT,0.662293301,6.18,10.1,4.69,3.7,6.05,6.15,10.14,4.69,3.64,6.07,a768b58c4ded38710e4b2345c4b413fb-dated-5-19-s
SAT,0.310101125,5000,5000,5000,946.13,5000,5000,5000,5000,948.15,5000,a792f3f9b419ae76dba92be9ca087a7b-rbsat-v945c61409g10
UNSAT,0.756697878,2089.28,541.88,2554.04,2314.73,2627.68,2099.85,542.74,2564.51,2321.42,2634.56,a7a9ca7e06b6b1e979950ea96183d07d-rook-47-0-1
SAT,0.332658265,0.04,0.07,0.45,0.01,0.27,0.13,0.32,0.47,0.28,0.27,a7f58b183abd97e19ae5d77b6450fcc6-logistics-rotate-06t6.shuffled-as.sat05-1130
UNSAT,0.886752479,657.53,718.38,822.37,720.14,782.23,659.61,721.81,826.39,721.16,783.5,a812d3e98a8ceb1f7a264a6fab28c12b-manthey_single-ordered-initialized-w46-b8
SAT,0.360745085,0.13,0.1,0.14,0.1,0.01,0.04,0.09,0.08,0.07,0.08,a822ae16f8c6576eb1aa8f004142dd40-ferry6_ks99i.renamed-as.sat05-3997
SAT,0.797126705,103.37,75.88,58.64,60.63,48.38,103.59,76.05,58.76,61.13,48.83,a858db4fd8a081befea6246788912941-ACG-15-5p1
SAT,0.357862854,1902.02,713.86,5000,449.6,5000,1908.61,719.95,5000,450.36,5000,a8608545f9ae0462c7426e71a0e3e634-rbsat-v945c61409g3
UNSAT,0.504448431,448.3,792.28,783.09,734.78,818.65,449.83,794.71,788.78,741.58,820.97,a8c50e130aa5eb28d4b66b205a9d718a-mp1-blockpuzzle_9x9_s5_free3
SAT,0.544034609,454.95,202.04,103.64,492.36,155.6,457.63,203.36,104,495.23,156.15,a8db47dfe4cdd6c11fc81e1198fd4e5f-CNP-5-1000
UNSAT,0.747519071,2619.65,3529.61,588.8,3683.74,4433.59,2625.49,3535.91,590.75,3695.35,4438.27,a8dc2014744b9ead6976fd6d8de2b2ec-c6288.shuffled
UNKNOWN,0.365834668,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a8eaaad01f61a8bcef56c87576f7e163-rbsat-v1375c111739g4
SAT,0.803668815,5000,5000,5000,5000,4843.41,5000,5000,5000,5000,4859.98,a913a2365c8167b9ddbc1e11afbab314-vmpc_35.renamed-as.sat05-1921
UNSAT,0.746270663,2222.74,3025.76,497.62,4547.44,4547.05,2227.57,3032.5,499.62,4556.38,4555.18,a94340df4ef860085535c86982912993-c6288-s.shuffled
UNKNOWN,0.356918444,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a9549f248c646b07ea09b1daa4a4bb17-rbsat-v2100c215164g9
UNSAT,0.768434467,3.96,4.84,2.93,3.4,3.99,3.98,4.85,2.93,3.42,3.99,a97115c5898be7490e16d02876d5e163-UR-15-10t0
UNKNOWN,0.312433439,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,a9af5478df396281bb70ba726a647a3d-rbsat-v1375c111739g2
UNSAT,0.799448987,1.87,2.87,2.01,1.62,1.75,1.85,2.86,2.01,1.58,1.77,aacfb8797097f698d14337d3a04f3065-barman-pfile06-022.sas.ex.7
UNKNOWN,0.012195122,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,aaf336934920ff79f73e8584a2e44e58-php-020-015.shuffled-as.sat05-1176
SAT,0.496845609,0.2,0,22.43,170.29,18.28,0.4,0.01,22.41,170.6,18.45,ab0853dbdacc81a2f06a5906b5f48bab-em_7_4_8_exp
SAT,0.009049774,0,0,0.08,0,0,0.01,0,0,0,0.01,ab1577c71ec3dd0234902a780a6b0dfd-satsgi-n17himBHm20-p0-q146
SAT,0.655862358,6.86,3.49,3.6,2.5,4.51,6.87,3.52,3.55,2.56,4.51,ab2a24f00d07e188c11febb004ea28e9-dated-5-17-s
SAT,0.000827815,3.13,5.91,139.73,503.64,101.47,3.18,5.82,140.2,507.02,101.9,ac08809bf838f818fe2a1b4e66958651-php-070-070.shuffled-as.sat05-1170
UNKNOWN,0.834149997,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ac4ef9b8e0f796ace982583ffb0cac80-fclqcolor-16-10-11.shuffled-as.sat05-1277
SAT,0.861697407,135.93,118.15,92.77,103.88,110.09,136.73,118.37,92.95,103.99,110.11,ac6256657058fe65dc7ddaf773ab83bf-SC21_Timetable_C_527_E_71_Cl_35_S_35
UNKNOWN,0.064144737,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ac909ca2e27006f71389b6afa605f4be-randomG-B-Mix-n19-d05
SAT,0.318288302,0,0,0,0,0.07,0.02,0.01,0.01,0.01,0.01,ad0f72986f725741b100920bb07f5ea4-ferry6_v01a.shuffled-as.sat05-4065
SAT,0.446578307,0,0,0,0,0,0,0.01,0,0,0,ad131fabdd0869cc63a1d5dec1f01b14-rovers2_v01i.shuffled-as.sat05-4045
UNKNOWN,0.000833808,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ad22338a1e6bf54b79774e8ebeb2c3af-php-070-069.shuffled-as.sat05-1198
UNSAT,0.826148733,7.26,6.28,6.27,4.63,4.59,7.24,6.27,6.27,4.62,4.61,ad24373a191182190dd0775ee9250a17-barman-pfile10-037.sas.ex.7
SAT,0.628636497,0.3,0,0.91,0.73,1.06,0.04,0.03,0.66,0.79,0.73,ad65eff6de4d7da5c4197919936819d5-complete-300-0.1-4-9876543213004
UNSAT,0.479694136,3926.01,5000,5000,5000,5000,3936.04,5000,5000,5000,5000,adb258fb4439497d178d610a526bc4d6-strips-gripper-16t30.shuffled-as.sat05-1153
UNKNOWN,0.472778183,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ae17bcd042e6140aa72a2cd9f4c42b9c-vlsat2_37758_5364539.dimacs
SAT,0.363854164,3829.63,2932.17,5000,5000,5000,3845.51,2947.61,5000,5000,5000,ae19b3ac9f9e0b20de3fa1c685b2f58a-rbsat-v1150c84314gyes7
SAT,0.424882629,0,0.08,0.09,0,0,0.02,0.01,0.01,0.01,0.02,ae680d01263a971590edf58977278e18-qg0-7.shuffled
SAT,0.264810494,0.1,0.13,0.04,0,0.05,0.08,0.08,0.08,0.03,0.19,ae9522ea003ea9f75891b2d37a5e264b-srhd-sgi-m37-q446.25-n35-p30-s33692332
SAT,0.648158447,3.3,3.99,3.89,2.63,2.51,3.34,3.96,3.88,2.66,2.46,aea96c852e73cccf900a701c3a4ba53c-dated-5-15-s
UNKNOWN,0.877571544,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,aeb8d86a41a153b8391e06fbd48a9a52-fclqcolor-20-15-18.shuffled-as.sat05-1286
SAT,0.846754467,5.48,14.18,5.13,4.38,5.99,5.53,14.28,5.1,4.42,5.94,af750c18578d52e60472315692ad83c0-si2-b03m-m800-03
SAT,0.360531697,0,0,0,0,0,0.01,0.01,0,0,0.01,af8d0f51b19fa5ecfe833742f39c61c9-depots2_v01i.renamed-as.sat05-3949
UNKNOWN,0.847164797,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,afaee41956622725cf3bb98db6ff9bbb-SC21_Timetable_C_241_E_34_Cl_16_S_13
UNSAT,0.520377765,0,0,0.13,0.11,0,0.02,0.01,0.02,0.02,0.03,affcb81bcd07d73012f772e174cdab68-c499_gr_rcs_w5.shuffled
UNKNOWN,0.003404885,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b00fc8d84344592085c10bd94f406e5e-php-035-034.shuffled-as.sat05-1193
SAT,0.856037468,172.4,248.6,50.52,48.45,54.79,173.48,249.17,50.79,48.56,54.97,b01346439155f2e815fe3754eccdc76c-Timetable_C_392_E_50_Cl_26_S_28
UNSAT,0.768002885,3.57,3.08,2.52,2.68,3.34,3.53,3.06,2.56,2.71,3.33,b03035f857f8014c2105e32484efc8db-UR-15-5t0
SAT,0.285367238,5000,4026.31,4248.01,902.7,5000,5000,4062.62,4270.16,905.18,5000,b0384906155607b261b2fb070399ee2e-53-131174
UNSAT,0.889295135,899.18,763.45,765.74,799.67,848.08,901.09,766.51,768.16,801.26,850.28,b04c3a294862907ebd7c056154bb9b5d-manthey_single-ordered-initialized-w48-b7
SAT,0.504661936,748.55,1727.81,5000,5000,5000,764.12,1741.6,5000,5000,5000,b07bf3d683ea059006a334a1ebd8275e-mp1-blockpuzzle_7x10_s7_free8
SAT,0.685349706,45.77,164.54,12.35,15.65,13.78,45.79,165.13,12.48,15.67,13.74,b150919f4cd8c428a968eeb819379fc3-transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN
UNSAT,0.865528282,2871.7,3633.15,5000,5000,5000,2890.03,3683.97,5000,5000,5000,b15a3af9fb61d5a8d95d3a1bf743bbff-rphp5_045_shuffled
UNSAT,0.057137061,5000,116.51,5000,5000,5000,5000,116.74,5000,5000,5000,b18b58b3399e9fb62060017edcb24a24-Subisomorphism-g10-g23_c18
UNKNOWN,0.320705924,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b1acc4a7b6307a0e7c5b0d782ee04959-rbsat-v2400c266431g9
SAT,0.353599659,5000,1381.11,5000,5000,5000,5000,1387.93,5000,5000,5000,b213f197a5300b35a47c01771b40f8bb-frb50-23-2.used-as.sat04-886
UNKNOWN,0.00649652,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,b26776dfd3dacf19c3e0536751c05a90-fphp-025-020.shuffled-as.sat05-1219
SAT,0.313477972,1157.79,5000,1131.97,430,3488.13,1162.19,5000,1134.73,431.45,3505.96,b26e88b9b0d4b6f9e6ae95efe0b8df02-rbsat-v760c43649g8
UNSAT,0.876444799,0.14,0.04,0.13,0.02,0.04,0.09,0.09,0.12,0.1,0.09,b2a3d5cef8030d90cfe77271eaf77a11-manthey_single-ordered-initialized-w18-b8
