ConRatio,Clauses,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,OtherCnt,ElimVars,EncodeWeightSumK,Star_Time_CPU,Star_Time_Wall,Time,Name
0.999818309,110077,110057,10,0,3,0,0,0,0,28.85,28.9,28.79,af7abe09efcfe07801df58765552a50c-c6n
0.999818824,11039,11037,1,0,3,0,0,0,0,0.59,0.52,0.43,ad9eb96bac59319fc2f7daffd1f961f8-AProVE07-21
0.999821424,223994,223954,20,0,3,0,0,0,0,10.18,10.21,10.08,44d073f9595fd351bdd3062168459b05-gus-md5-04
0.999822415,2928183,2927663,0,0,0,0,104,104,0,643.14,643.12,642.22,30e8b47741a4104c01eeea1d00bbce9e-aes_equiv_encry_3_rounds.debugged
0.999827464,115918,115898,10,0,3,0,0,0,0,5.71,5.68,5.58,5cae5c0629ce1c724746af890410cfc1-jkkk-one-one-11-38-sat
0.999833099,263629,263585,0,0,0,0,4,8,0,11.14,11.16,11.02,de561e8d3e39325d78911f2402774c85-safe028_tso.oepc_true-unreach-call.i-cbmc-u2
0.999834163,24120,24116,2,0,3,0,0,0,0,0.82,0.62,0.53,24d16b0798f2f4cabb6d4661d847c2eb-58bits_11.dimacs
0.999835348,151835,151810,0,0,0,0,1,8,0,9.32,9.31,9.19,20132fb2ea02d8606840eb1d63f9f5c5-maxor064
0.999835569,152039,152014,0,0,0,0,1,8,0,10.13,10.17,10.06,2602a408af148cd920698aeff90dd853-maxxor064
0.999839624,224473,224437,18,0,3,0,0,0,0,10.11,10.16,10.04,f69daa6b3d49d925f8574bef8b108922-gus-md5-05
0.99983979,224705,224669,18,0,3,0,0,0,0,27,26.96,26.82,8bc509467c83fb9a6f0c8103fb1d5406-g2-hwmcc15deep-6s105-k35
0.999839906,224868,224832,18,0,3,0,0,0,0,10.32,10.27,10.14,3e0a186ce9bcb63e4f5ed066228d60d4-gus-md5-06
0.999840231,225325,225289,18,0,3,0,0,0,0,10.29,10.3,10.17,1f39844e4b9a6fc619e485cdbe2c5b5f-gus-md5-07
0.999841639,132608,132587,0,0,0,0,3,3,0,2.95,2.94,2.81,1cf811db8e82dba1be564213ab97d57e-007
0.999842543,228634,228598,18,0,3,0,0,0,0,10.57,10.6,10.48,775803ab21bb3a579d6d55de284d9677-gus-md5-16
0.999843797,1626093,1625839,127,0,3,0,0,0,0,622.89,622.95,622.27,7fee4bf0258384943bcbd6d46b737c4b-g2-ak128modbtsimpbaig
0.999844995,32257,32252,0,0,0,0,1,2,0,18.14,17.95,17.85,2934a7db9d5b4f1ac33f8508be9700c2-udiv35prop
0.999847705,118192,118174,9,0,3,0,0,0,0,19.69,19.71,19.59,c2dd17ac9cfd69732745c4766d9afc04-g6bid
0.999848432,211126,211094,16,0,3,0,0,0,0,43.99,44.01,43.89,7d70021539c490db5274b6025c33e9d6-f7b
0.999848772,396752,396692,0,0,0,0,5,10,0,17.11,17.13,16.96,4adf361ed46d2be3a0a325600977ca7b-safe027_pso.opt_true-unreach-call.i-cbmc-u2
0.999850786,7170909,7169839,529,0,3,0,1,1,0,440.17,440.32,438.9,3c6213797b04ab9d8b4a85359ed07348-shuffling-1-s1519120721-of-bench-sat04-718.used-as.sat04-731
0.999851444,2928183,2927748,0,0,0,0,85,87,0,643.66,643.79,642.84,876a8442dd1953981de3641223751d32-aes_equiv_encry_3_rounds.debugged-sc2012
0.999852062,1716933,1716679,127,0,3,0,0,0,0,623.64,623.71,623.18,dd59b346420e715ca47a3dc1e78ca961-g2-ak128modbtbg1btaig
0.999853769,547078,546998,40,0,3,0,0,0,0,238.65,238.69,238.5,1591e8fcf2c06b0e72390027c2ae11ef-f9b
0.999855181,552412,552332,40,0,3,0,0,0,0,260.94,261.04,260.81,709902883991ae1fb3b83a7e64330816-manol-pipe-f9n
0.999858345,5584003,5583212,349,0,4,0,0,0,0,396.75,396.89,395.89,44449aff160e53f973b63b5816064ab9-11pipe_k
0.999858595,226300,226268,16,0,3,0,0,0,0,10.19,10.23,10.1,0aea4286a11d91ee8fa356d5db046373-gus-md5-08
0.99985877,226581,226549,16,0,3,0,0,0,0,10.22,10.2,10.07,67e4e350f9df597fc344567f4a252d04-gus-md5-09
0.999858793,226618,226586,16,0,3,0,0,0,0,10.38,10.38,10.25,a6108ce30f9288e9d0c22bb072a1f6d4-gus-md5-10
0.999858836,878410,878286,62,0,3,0,0,0,0,285.93,285.94,285.65,b40b45805104e59a2463c9b471c103ba-g2-hwmcc15deep-6s341r-k16
0.999858877,226752,226720,16,0,3,0,0,0,0,10.4,10.38,10.25,425c28cab2c9945f9d2058b47ef1ed1d-gus-md5-12
0.999858898,226787,226755,16,0,3,0,0,0,0,10.37,10.37,10.23,6e3015f2ce1f17e4f2b81dae06d73eec-gus-md5-11
0.999859037,227010,226978,16,0,3,0,0,0,0,10.38,10.42,10.24,671ea3307f4d05a2b0116d5ca6c837dc-gus-md5-14-sc2009
0.999859137,227171,227139,16,0,3,0,0,0,0,10.51,10.45,10.32,b3d97188831c8d1d969e8fdaf64c9358-gus-md5-15
0.999861672,36146,36141,0,0,0,0,1,2,0,9.46,9.26,9.16,a17efb89fadde5be43b05cf36181f6ba-sdiv30prop
0.999862155,14509,14507,1,0,3,0,0,0,0,0.61,0.42,0.33,39c5aab73853d2534bf846dc63d872ed-42bits_12.dimacs
0.999866055,59726,59718,4,0,3,0,0,0,0,1.44,1.09,0.98,b73eaff48c4b517d1fcb1ff4a9aaebb0-MD5-27-4
0.999866203,627818,627734,42,0,3,0,0,0,0,111.94,111.94,111.75,5c91f71edec5d204861231e047cf3c51-cube-9-h11-sat
0.999866955,541172,541100,36,0,3,0,0,0,0,88.44,88.48,88.27,7d79f9e7e3c565b184f10ca6d8f4e723-cube-9-h10-unsat
0.999868338,151904,151884,10,0,3,0,0,0,0,5.87,5.89,5.77,c9b0c4aab534c2ba07e13495055e3c43-jkkk-random-132906006583172-10-10-32-OR-unsat
0.999868552,152151,152131,10,0,3,0,0,0,0,6.03,5.96,5.84,9c20fada8bf1fa54b8f49dc69080bf3f-jkkk-random-132906006204477-10-10-32-OR-unsat
0.999870345,77128,77118,5,0,3,0,0,0,0,19.95,19.95,19.84,744229dd56cb41a2519a3acd07ca12ee-manol-pipe-c7b
0.999872068,62533,62525,4,0,3,0,0,0,0,1.51,1.12,1.02,f14372638fc9cccd940df1aacc5aa879-MD5-28-5
0.99987211,62554,62546,4,0,3,0,0,0,0,1.52,1.13,1.03,bdcb212398aa054bc4cac4603007f1d2-MD5-28-2
0.999873011,362236,362190,23,0,3,0,0,0,0,34.69,34.62,34.45,b96ecf188a906a8b4dd92c3930e28977-sat_prob_23
0.999874887,2517729,2517414,69,0,3,0,1,55,0,503.7,503.8,503.16,98797d187fa732a0226062c20f5c001b-hard-15-U-8013
0.999875865,112780,112766,7,0,3,0,0,0,0,8.14,8.14,8.02,bd19c059360216884acd74f6f39567c6-AProVE09-19
0.999876279,242482,242452,15,0,3,0,0,0,0,58.06,58.07,57.92,3c051cd40445c52a093f048c4100e470-manol-pipe-g10b
0.999877258,81472,81462,5,0,3,0,0,0,0,14.91,14.87,14.75,23f834ff0b38f1ba21443c38e32c77d8-c7n
0.999877498,65305,65297,4,0,3,0,0,0,0,1.6,1.17,1.07,4ff2b041aa85dcbcb7879c54fd14cae9-MD5-29-2
0.999877523,530713,530648,0,0,0,0,1,25,0,97.6,97.62,97.45,2667cef018702b772f5f79a9dfc88cf0-shuffling-2-s644021767-of-bench-sat04-362.used-as.sat04-639
0.999880691,217921,217895,13,0,3,0,0,0,0,55.34,55.32,55.19,9d73ad6f2f61eb0dd300296a497565a4-c10n
0.999881718,42272,42267,0,0,0,0,1,2,0,24.3,24.06,23.95,92afef62e7c2a187982f88e57fff9a5a-udiv40prop
0.999882352,169998,169978,10,0,3,0,0,0,0,6.72,6.77,6.65,9dcf68947a2c62531d8202049ad55628-jkkk-random-132906006632161-10-10-33-OR-sat
0.999882536,68106,68098,4,0,3,0,0,0,0,1.69,1.22,1.12,c6635a842a41b0635f250f4b9bc4eeca-MD5-30-1
0.999883504,188848,188826,11,0,3,0,0,0,0,58.82,58.83,58.7,b2b66353112ec6d6e6088d0a9b7073d0-manol-pipe-f6bi
0.999884078,17253,17251,1,0,3,0,0,0,0,0.57,0.5,0.4,a5364102dcc3cf5ba701c0bb8de675f2-Karatsuba7654321x1234567
0.999888072,160817,160799,9,0,3,0,0,0,0,12.98,13.07,12.95,f710c5cf934e74c71f58e534be290ddc-AProVE07-09
0.999888365,429973,429925,24,0,3,0,0,0,0,150.38,150.34,150.16,5a6be86a20c576495efdd64d3b7606e9-f9
0.99988937,126548,126534,0,0,0,0,1,2,0,2.84,2.81,2.68,0779ed19ae69bf464cce003d1a573246-008
0.999890513,876820,876724,48,0,3,0,0,0,0,477.14,477.08,476.85,6491e4e5273093b0d3c46e7f3a8cb5f6-f10i
0.999891083,119357,119344,0,0,0,0,1,4,0,105.44,105.4,105.29,c6b68cef6a06f0931380e3b812108f84-minxorminand064
0.9998944,132576,132562,0,0,0,0,2,2,0,2.9,2.93,2.8,c6102dcdca7e85d30e9c224d2847a3e9-003
0.999895141,362392,362354,19,0,3,0,0,0,0,94.96,95.05,94.9,d843b14caaa21940a8fc3033ca013437-f8b
0.999895277,19098,19096,1,0,3,0,0,0,0,0.66,0.52,0.43,209480dd08c8f9afbfea2e539be823d4-toughsat_24bits_2
0.999895874,1210072,1209946,63,0,3,0,0,0,0,433.62,433.74,433.36,4c126fffd8b783084d25a9a71129ffcd-g2-hwmcc15deep-6s341r-k19
0.999895985,19228,19226,1,0,3,0,0,0,0,0.66,0.52,0.43,19dc8e4bf621cbc8a762c35525f883d6-50bits_13.dimacs
0.999899109,138764,138750,0,0,0,0,2,2,0,3.05,3.06,2.93,0bf9efd9be951c0acc5b43ec9adc5002-mp1-24.6
0.999901309,405304,405264,20,0,3,0,0,0,0,165.14,165.14,164.97,890316e3bfcc9b33c72327094f974ff8-g10bi
0.999902752,1994905,1994711,97,0,3,0,0,0,0,629.25,629.24,628.78,d02fae1e84cfbe799c792ba237f08f66-exam_flat_0.04_2018_3
0.999903288,310200,310170,0,0,0,0,3,6,0,12.34,12.33,12.18,1aa1fac1ce123fd825c7846e075c03a1-safe029_power.opt_false-unreach-call.i-cbmc-u2
0.999903679,643681,643619,31,0,3,0,0,0,0,23.41,23.47,23.23,ca3748ee29d2d7d1e5d655f92a16543d-newton.3.3.i.smt2-stp212
0.99990368,643691,643629,31,0,3,0,0,0,0,23.7,23.69,23.46,11cda83ca0d5328422f779158aa5f795-newton.2.3.i.smt2-stp212
0.99990368,643691,643629,31,0,3,0,0,0,0,23.48,23.5,23.25,2dfce8dfd050eefb91c57a8f2270cff9-newton.4.3.i.smt2-stp212
0.999904944,210403,210383,10,0,3,0,0,0,0,8.66,8.76,8.63,fd717a75b2b3445dbfd047ae21d03539-jkkk-random-132906006493326-10-10-35-OR-sat
0.999905064,210669,210649,10,0,3,0,0,0,0,8.69,8.65,8.52,a8f45f8be6e2f94b57c98217f43f77d1-jkkk-random-132906006427000-10-10-35-OR-sat
0.999905069,210679,210659,10,0,3,0,0,0,0,8.79,8.74,8.61,48c107449bf0a33b9b61fd258446069d-jkkk-random-132906006204477-10-10-35-OR-sat
0.999906442,21377,21375,1,0,3,0,0,0,0,0.73,0.56,0.46,d6d4e4a171bc0c90d2a5c8bb8d43466d-54bits_13.dimacs
0.999906781,53637,53632,0,0,0,0,1,2,0,31.44,31.14,31.04,06d2543c151c2478fde159c6dc0424ac-udiv45prop
0.999907647,21656,21654,1,0,3,0,0,0,0,0.72,0.57,0.48,22505280326ec66ba807b8b4edc48e1a-Circuit_multiplier18
0.999908133,65312,65306,3,0,3,0,0,0,0,1.13,1.18,1.07,358d7575a7f366870c97b7437c238822-MD5-29-3
0.999908133,65312,65306,3,0,3,0,0,0,0,1.12,1.17,1.07,2f734109b7f0ccf86c85ade14a238b1a-MD5-29-4
0.999908181,707913,707848,0,0,0,0,0,25,0,189.03,189.07,188.88,8f6f5c3b5dff4ecf3edb29ee8c406e4e-fifo8_400.shuffled
0.999909232,220342,220322,10,0,3,0,0,0,0,10.17,10.17,10.04,7964a077954f880cf9b8a0a6cdc3fcec-jkkk-random-132906006148277-10-10-34-SUM-sat
0.999909772,22166,22164,1,0,3,0,0,0,0,0.73,0.59,0.5,115fa7f61704bc12b2373aa471bc434f-Circuit_multiplier24
0.999909911,777008,776938,0,0,0,0,1,23,0,230.46,230.48,230.28,a8963c507ec3834e0be841b79a2b5edc-smtlib-qfbv-aigs-src_wget_vc17912-tseitin
0.999910829,56072,56067,0,0,0,0,1,2,0,32.77,32.41,32.31,4fcad2124dbdaf3d4d933545bce23d70-udiv46prop
0.999911875,68085,68079,3,0,3,0,0,0,0,1.27,1.22,1.11,3b422f08a8b9686781fd77875a5dbd76-MD5-30-2
0.999912433,8804672,8803901,384,0,4,0,0,0,0,453.53,453.7,451.97,6832fe907740af686fde98518067ea3f-velev-pipe-sat-1.0-b7
0.999912433,8804672,8803901,384,0,4,0,0,0,0,456.16,456.59,454.98,75e0c8b167b220c2aecb64c9e265c949-velev-pipe-sat-1.0-b10
0.999914619,58561,58556,0,0,0,0,1,2,0,34.47,34.09,33.99,e1b7eb30b30fe24bd77898312bf42c8f-udiv47prop
0.999915864,23771,23769,1,0,3,0,0,0,0,0.82,0.61,0.52,1334869a4de372d47c958611390a93a5-58bits_13.dimacs
0.999916391,526258,526214,0,0,0,0,4,8,0,22.51,22.47,22.28,ac596f81595e878e67172a3d10641802-podwr001_power.opt_false-unreach-call.i-cbmc-u2
0.999918172,61104,61099,0,0,0,0,1,2,0,35.65,35.31,35.21,0a60caf64b5ae6fdebacc9521c5ee731-udiv48prop
0.999918262,244683,244663,10,0,3,0,0,0,0,11.76,11.74,11.6,760dc075255ef6e22175640f72f6fd73-jkkk-random-132906006493326-10-10-35-SUM-sat
0.999918516,73634,73628,3,0,3,0,0,0,0,1.29,1.33,1.22,a1f2ff95d402d9b6ff066cf173034af7-MD5-32-3
0.999918562,73676,73670,3,0,3,0,0,0,0,1.24,1.3,1.2,de3aeb3e027567f5922246d620724d90-MD5-32-5
0.99991949,2210893,2210715,80,0,4,0,0,0,0,145.52,145.54,144.82,7fa13f05ddb59096ff2b4cf19624d05e-E00N23
0.999920801,2133873,2133704,62,0,4,0,0,0,0,124.03,124.06,123.3,ac3e3bb744e258282990aa4307c08cb8-E00X23
0.999920825,378906,378876,0,0,0,0,3,6,0,15.19,15.26,15.06,5b23055a341e73ef74fe2b8a15e96497-mix034_rmo.opt_false-unreach-call.i-cbmc-u2
0.999921674,63836,63831,0,0,0,0,1,2,0,17.34,16.93,16.83,0227c865edaeda75e13eea36d57b7eed-sdiv40prop
0.999922353,1107583,1107497,43,0,3,0,0,0,0,601.54,601.59,601.34,15190f252ac286e5d8c479ce342272f3-f10bi
0.999922642,361954,361926,14,0,3,0,0,0,0,96.58,96.58,96.41,cfa562765bd1a658788f599fc9f6d84d-f8n
0.999923906,3653392,3653114,139,0,3,0,0,0,0,650.87,650.99,649.99,4a6268945652964c9b86b7c15425c0fe-spg_330_400
0.999925266,1645836,1645713,38,0,3,0,0,15,0,486.52,486.56,486.07,c3d1ff3c02e2d003202b8a9b1f411bf7-hard-25-U-7061
0.999925505,1369225,1369123,51,0,3,0,0,0,0,574.66,574.81,574.35,e30769cd800bf4ee3c59ced366af54b5-bob12m06
0.999926295,271351,271331,10,0,3,0,0,0,0,13.38,13.42,13.27,13fb8738ace496c668131aaa70d26613-jkkk-random-132906006427000-10-10-36-SUM-sat
0.999927306,1100500,1100420,40,0,3,0,0,0,0,594.93,594.98,594.7,4eba742f2400048339af4995b756cb4d-manol-pipe-f10ni
0.999928283,209154,209139,0,0,0,0,0,4,0,33.8,33.77,33.63,48b7bbf2520ca7652296cc19959ed529-ak064diagodiagoisc
0.999928413,1368964,1368866,49,0,3,0,0,0,0,576.69,576.73,576.24,376a4163ef38afc5ba90bc3779b4d6ad-bob12s06-sc2013
0.999929368,1529045,1528937,54,0,3,0,0,0,0,327.03,327.11,326.79,a91f564f1c6ff502464c4c38bb78f0a1-cube-11-h14-sat
0.9999298,1367522,1367426,48,0,3,0,0,0,0,323.51,323.58,323.3,a14c75743148ed4b79747a65736b4c91-cube-11-h13-unsat
0.99993082,28910,28908,1,0,3,0,0,0,0,0.99,0.75,0.66,0a910e1ca5b222324dc3ac8f03d6414d-62bits_11.dimacs
0.999931172,188876,188863,0,0,0,0,1,4,0,15.56,15.5,15.38,1959e881d4c05176d92d1511330f924e-minandmaxor064
0.999934651,841640,841585,4,0,3,0,0,15,0,263.21,263.27,263.04,31f9def879e3f935137fde395aa41d90-hard-0-U-7061
0.99993599,1234179,1234100,16,0,3,0,0,15,0,446.2,446.27,445.92,e764dc91139062380779a30a7112dfbf-hard-11-U-7061
0.999936009,62509,62505,2,0,3,0,0,0,0,1.11,1.13,1.03,08acbb7417346eb7dc0c860817be0cc3-MD5-28-3
0.999936059,62558,62554,2,0,3,0,0,0,0,1.53,1.13,1.03,ebdcd4c101ac769c22f450d517f7c110-MD5-28-1
0.999936917,5104393,5104071,161,0,3,0,0,0,0,393.85,393.93,393.03,b15a8aff421c1d617b0438265d906f95-sv-comp19_prop-reachsafety.sigma_false-unreach-call.i-witness
0.999937044,222379,222365,7,0,3,0,0,0,0,60.26,60.21,60.07,29bbe29cc785a954ce4c60f3266948e9-g7nidw
0.999937212,668917,668875,21,0,3,0,0,0,0,16.71,16.79,16.59,e2a4efb9bfa8fd8af53fc9952d62e0fe-div2.c.20.smt2-stp212
0.999938325,356710,356688,11,0,3,0,0,0,0,10.64,10.64,10.49,90cbe250dd98bda0afbd022a7c848398-test_v3_r8_vr5_c1_s8257.smt2-stp212
0.999938765,65322,65318,2,0,3,0,0,0,0,1.21,1.18,1.07,634fe32d1fd086bebc8d76f298fd3fe2-MD5-29-5
0.999938791,555475,555441,17,0,3,0,0,0,0,199.67,199.7,199.52,1226ff1c8dc34360b183aa2fe75b0ef7-c8bidw
0.999938807,1290994,1290915,16,0,3,0,0,15,0,442.71,442.85,442.53,4076b976f0337108afb6fcafe2548294-hard-12-U-7061
0.999940075,1118066,1117999,10,0,3,0,0,15,0,424.18,424.19,423.92,4757eea090ae6aa5f7187fa62a5c4c86-hard-6-U-7061
0.999941238,408424,408400,12,0,3,0,0,0,0,158.35,158.37,158.22,c68559683a957e38602c5bd3c509329c-f6bid
0.999941265,68103,68099,2,0,3,0,0,0,0,1.21,1.24,1.13,4ab0b18400b3cab22e3d6a3bb1114bf8-MD5-30-5
0.999941268,68106,68102,2,0,3,0,0,0,0,1.23,1.21,1.11,608795ea911cb72a8eccff36e9deaad0-MD5-30-4
0.999941279,119208,119201,0,0,0,0,1,1,0,2.72,2.73,2.61,0f58a7071d2f55a22c5aa62c42e26675-mp1-21.3
0.999941757,19470237,19469103,552,0,4,0,0,0,0,671.39,671.62,667.03,bde72d8a88a0433046a5f1f4e9991b41-16pipe_16_ooo
0.99994197,3687778,3687564,107,0,3,0,0,0,0,379.61,379.75,378.94,253659a1701826795f4fb8a3b5cb7513-sv-comp19_prop-reachsafety.race-4_2-thread_local_vars_false-unreach-call.i-witness
0.999943582,70899,70895,2,0,3,0,0,0,0,1.25,1.26,1.15,900fda046737445397695dd3d4cf3b14-MD5-31-5
0.999943743,142204,142196,4,0,3,0,0,0,0,25.07,25.03,24.89,08a25022c4136f2ceb36db62ce3503bb-c6bi_i
0.999944415,575692,575660,16,0,3,0,0,0,0,178.83,178.83,178.65,a90c98a75a36f9855aa8f069deec463a-c10id_i
0.999944692,126564,126557,0,0,0,0,0,1,0,2.85,2.86,2.73,10faafc5aaf72ba900b723ba97500c74-001
0.999944699,126580,126573,0,0,0,0,1,1,0,2.91,2.84,2.72,116bb79175195fb4f9440086fb9bd61c-mp1-22.1
0.999945016,763861,763819,21,0,3,0,0,0,0,338.35,338.41,338.19,1c75c324c67bd3d1017b9445047fac73-f10n
0.9999455,73394,73390,2,0,3,0,0,0,0,24.81,24.41,24.31,5ba5f821d8f8891b41a822c9e374dc45-AProVE07-20
0.999945677,73634,73630,2,0,3,0,0,0,0,1.31,1.32,1.21,937ec5362b95ce46f73ded8d5dbbd3ad-MD5-32-1
0.999946133,74257,74253,2,0,3,0,0,0,0,5.54,5.08,4.98,6a810aada46289596b04174a91d5c112-AProVE07-15
0.9999472,132576,132569,0,0,0,0,1,1,0,2.94,2.95,2.82,8cc0e34662c05d948ccd14c0cc189c6c-009-23-64
0.999947206,132592,132585,0,0,0,0,1,1,0,2.9,2.93,2.8,d6d5093381d26a2bdab3077a8275b844-006-23-80
0.999947206,132592,132585,0,0,0,0,1,1,0,2.99,2.96,2.84,0205e0724a8a912dde9ad7dfba2aee0b-003-23-80
0.999947213,132608,132601,0,0,0,0,1,1,0,2.91,2.91,2.77,46bc58ad47aaddd182b078bcd2c4f06d-006-23-96
0.999948541,582994,582964,15,0,3,0,0,0,0,188.75,188.81,188.62,a73cafe241e8317a10c85154aa5d7b2f-c10idw_i
0.999948679,77941,77937,2,0,3,0,0,0,0,1.86,1.93,1.83,2a144840047376cee3b7b99455158976-goldberg03:hard_eq_check:i10mul.miter.used-as.sat04-333
0.999948853,625642,625610,16,0,3,0,0,0,0,201.97,201.94,201.72,945ed484e239cf2fe75d63ea5c637972-c10id
0.999949547,634255,634223,16,0,3,0,0,0,0,212.92,212.97,212.71,ee0533684e861c8ae5e9dab111405e7d-c10idw
0.999949808,398467,398447,10,0,3,0,0,0,0,115.32,115.29,115.14,d0bed5ab76bfdad3a120c709766e096b-c10bi_i
0.999949992,799867,799827,20,0,3,0,0,0,0,435.81,435.84,435.55,3be9d5f90d3838bea4f8e58008653f8a-manol-pipe-c8nidw
0.999950593,283363,283349,7,0,3,0,0,0,0,65.96,65.97,65.82,22462684680b2896485afd88cb818304-manol-pipe-c6nidw_i
0.999952118,8395649,8395247,192,0,4,0,0,0,0,450.08,450.06,448.56,9e16ae667bb49240f6209492c7f4038e-12pipe_k
0.999953005,276623,276610,0,0,0,0,1,4,0,30.16,30.15,30.02,c5534c218a09cf54c02e131d32117dbd-maxxororand064
0.99995333,171415,171407,4,0,3,0,0,0,0,31.22,31.21,31.07,4dda41bfcc4b60b935bd4408c41b3b3e-c6bi
0.99995435,10711995,10711506,85,0,3,0,29,29,0,786.78,787.11,785.02,7eb9c20f8abef093eeb2bcd69e709b95-string_compare_safety_cbmc_unwinding_600
0.99995472,750877,750843,17,0,3,0,0,0,0,301.77,301.79,301.55,e75706c2ac3b1e32d2e50383bcc2c0a8-manol-pipe-c10nid_i
0.999955965,272509,272497,6,0,3,0,0,0,0,54.77,54.76,54.56,1bda13dc3f81e34d66e3987011d23edf-c10i_i
0.999956125,13378781,13378194,290,0,3,0,0,1,0,557.8,558.08,555.06,c2627db39088b1bf179a8bf648966933-9vliw_m_9stages_iq3_C1_bug6
0.999957221,514267,514245,11,0,3,0,0,0,0,186.85,186.82,186.62,231be1a0ebcd7547804271515a257e93-g9bidw
0.999957467,517246,517224,11,0,3,0,0,0,0,144.23,144.34,144.16,dc03ec853bd1f1e85e7d6fc0d3090917-c9idw
0.999958058,762961,762929,16,0,3,0,0,0,0,333.83,333.84,333.63,e9208e0d4e5d4e53c77bedc34a0d4b69-c10nidw_i
0.999958237,598619,598594,0,0,0,0,1,8,0,90.1,90.18,90,d7b38c8ead74ae705aa60b8771debda1-maxor128
0.999958265,599015,598990,0,0,0,0,1,8,0,92.16,92.11,91.88,1aba9cd620303cf69e509ab9cc9a0c03-maxxor128
0.999959415,98559,98555,2,0,3,0,0,0,0,19.5,19.49,19.37,e17d3f94f2c0e11ce6143bc4bf298bd7-mp1-qpr-bmp280-driver-5
0.999960445,657313,657287,13,0,3,0,0,0,0,295.74,295.82,295.56,51172e425fec0dbe626ef3011e4fa1f3-g10bid
0.999960806,510277,510257,10,0,3,0,0,0,0,202.47,202.44,202.23,8194678c6294b563e5525d01ddae04a4-c8nidw_i
0.999962385,638047,638023,12,0,3,0,0,0,0,263.47,263.47,263.22,2c11a54b97218c0c939a626245bba86a-c9bidw_i
0.999963132,705220,705194,13,0,3,0,0,0,0,321.48,321.49,321.29,66ec949d764fc23721e1720844f3d6c1-manol-pipe-g10bidw
0.99996409,389866,389852,7,0,3,0,0,0,0,108.19,108.21,108.03,4554ae1c42bcc6af4f6ffa463f1bf4b6-c7nidw_i
0.999964718,566854,566834,10,0,3,0,0,0,0,238.1,238.07,237.89,4165a3f519e2381da2f25f43cd325d3f-f6bidw
0.999964788,283993,283983,5,0,3,0,0,0,0,75.2,75.19,75.03,97639332fbfccf2143cac005da94d5dc-manol-pipe-c6bidw_i
0.999965525,464107,464091,8,0,3,0,0,0,0,127,127.01,126.8,266eb88975be72196f5bc82f371464c1-c9idw_i
0.999966017,882800,882770,5,4,3,3,0,9,12,341.45,341.52,341.23,6cd56ce925f2c2fe096d657024818785-g2-hwmcc15deep-intel032-k84
0.999966428,53616734,53614934,141,0,3,0,186,187,0,1382.49,1382.99,1370.29,cd5e97baf1afec266baf022023e78438-esawn_uw3.debugged
0.999967611,1173229,1173191,19,0,3,0,0,0,0,616.86,616.97,616.64,6620edff4693c155a76e3cfa33c51367-f8idw
0.99996798,437224,437210,7,0,3,0,0,0,0,135.5,135.41,135.23,a3224c7545811cb0dda83f00d9ce6ad7-c10bi
0.999968023,62544,62542,1,0,3,0,0,0,0,1.53,1.13,1.03,5b1a3633b6a6a72773a1445a4d79d2e3-MD5-28-4
0.999968217,1258524,1258484,20,0,3,0,0,0,0,59.35,59.33,59.05,65f7145996bbec02b90bd0fa64a20502-test_v7_r12_vr10_c1_s18160.smt2-stp212
0.999969575,11306661,11306317,73,0,3,0,18,18,0,766.45,766.74,764.48,5f0edef6cc45f7e7157c4b3dee4cb88a-string_compare_safety_cbmc_unwinding_630
0.999969954,1730704,1730652,26,0,3,0,0,0,0,624.38,624.4,624.03,9e00c92405a069aa55e2ebe4262eca9e-f10id
0.999970439,473596,473582,7,0,3,0,0,0,0,109.96,109.93,109.75,a1a849de5a74ba44f7afe48cf0a057e3-manol-pipe-g10id
0.999970472,1083730,1083698,16,0,3,0,0,0,0,584.88,585,584.72,0e5473ee6c2085b34c798f23fbebc08e-c9nidw
0.999970793,32697150,32696195,0,0,0,0,2,256,0,947.05,947.42,939.37,c796794d6786a23597f30d66cc62f1f3-post-cbmc-zfcp-2.8-u2-noholes
0.999970793,32697150,32696195,0,0,0,0,2,256,0,952.39,952.83,944.84,20262e9643d524e66cd542e9ba1a4a20-zfcp_sat_bench_2_8.debugged
0.999971165,6069108,6068933,82,0,3,0,0,1,0,415.17,415.35,414.22,4f3dd09fa2ecd9990c9eee7d8ce50adb-9dlx_vliw_at_b_iq7
0.999971781,70874,70872,1,0,3,0,0,0,0,1.23,1.25,1.15,a2cbb662175ea18f38887b0ff68acf31-MD5-31-4
0.999971879,782329,782307,11,0,3,0,0,0,0,339.77,339.85,339.55,7279929ad5026c568a5477fb144ea5ce-f7idw
0.999972604,8760516,8760276,105,0,4,0,0,0,0,451.78,451.91,450.06,a142c994c318f0f3ca20b823347f1985-12pipe_bug8
0.999972835,73623,73621,1,0,3,0,0,0,0,1.31,1.31,1.21,efa17f27e70e8de7f3f5f8a35b037b99-MD5-32-2
0.999972839,73634,73632,1,0,3,0,0,0,0,1.27,1.33,1.23,484c4480db0cfadd4d70dfddf3f34f67-MD5-32-4
0.999972871,1769294,1769246,24,0,3,0,0,0,0,98.98,99.04,98.62,595b5843c8c12b6a84a67aeab93ea8e8-test_v7_r17_vr10_c1_s3680.smt2-stp212
0.999973318,749569,749549,10,0,3,0,0,0,0,428.44,428.7,428.48,88dfca45a003b7de9ba8d5672ce32109-c10ni
